,thin,hollow,dark,warm,full,bright,muddy,boxy,honky,harsh,tinny,sibilance
60,0.1196357011795044,0.669757604598999,0.2365398406982422,0.1196357011795044,0.48112112283706665,0.4965987503528595,0.1196357011795044,0.1547059565782547,0.5055431723594666,0.35950228571891785,0.23436716198921204,0.10624369233846664
61,0.0919683501124382,0.664476752281189,0.2037583440542221,0.0919683501124382,0.3984666168689728,0.5827494263648987,0.0919683501124382,0.1131405308842659,0.4894202947616577,0.4510587453842163,0.3400166928768158,0.08398973941802979
62,0.07065701484680176,0.5567337870597839,0.2602807581424713,0.07065701484680176,0.3034617304801941,0.6825545430183411,0.07065701484680176,0.0895901620388031,0.3881516456604004,0.5642370581626892,0.3523063063621521,0.0890893042087555
63,0.06356465071439743,0.5074994564056396,0.34155339002609253,0.06356465071439743,0.2853994071483612,0.7006861567497253,0.06356465071439743,0.07688599824905396,0.36129820346832275,0.5921071767807007,0.3041278123855591,0.12118544429540634
64,0.08208443224430084,0.5143393278121948,0.3391874134540558,0.08208443224430084,0.29311200976371765,0.6923723816871643,0.08208443224430084,0.10867918282747269,0.3481999337673187,0.5771141052246094,0.3050673305988312,0.11836440861225128
65,0.11826154589653015,0.6558593511581421,0.22733910381793976,0.11826154589653015,0.47015181183815,0.506900429725647,0.11826154589653015,0.1658685803413391,0.48377835750579834,0.38153353333473206,0.24401099979877472,0.10105763375759125
66,0.08380600064992905,0.6238812804222107,0.20742027461528778,0.08380600064992905,0.3748093545436859,0.6074771881103516,0.08380600064992905,0.11384665220975876,0.44687649607658386,0.49441584944725037,0.34511590003967285,0.08540220558643341
67,0.06420618295669556,0.5050007104873657,0.2654694616794586,0.06420618295669556,0.28421956300735474,0.7023840546607971,0.06420618295669556,0.08681116998195648,0.35068103671073914,0.6001390814781189,0.34799644351005554,0.0926300585269928
68,0.061989590525627136,0.4646645784378052,0.3298819065093994,0.061989590525627136,0.2680142819881439,0.7182976007461548,0.061989590525627136,0.08255401253700256,0.3236921727657318,0.6280530095100403,0.30424171686172485,0.12625814974308014
69,0.07694008201360703,0.47315093874931335,0.3228587508201599,0.07694008201360703,0.29253342747688293,0.6928531527519226,0.07694008201360703,0.10958921164274216,0.3260928988456726,0.5968038439750671,0.28289085626602173,0.12350843101739883
70,0.1052883192896843,0.6548223495483398,0.24316397309303284,0.1052883192896843,0.4311971962451935,0.5462322235107422,0.1052883192896843,0.15792836248874664,0.45545265078544617,0.40532177686691284,0.27656447887420654,0.10773109644651413
71,0.07480271905660629,0.6549252867698669,0.2167845517396927,0.07480271905660629,0.35338467359542847,0.6303945183753967,0.07480271905660629,0.11448656767606735,0.4285714626312256,0.5035038590431213,0.37910589575767517,0.09185906499624252
72,0.06146315112709999,0.5325719714164734,0.2936408519744873,0.06146315112709999,0.2649349868297577,0.7205070853233337,0.06146315112709999,0.08505029231309891,0.32780155539512634,0.6064603328704834,0.3756566345691681,0.10804342478513718
73,0.06168664991855621,0.485277384519577,0.36208975315093994,0.06168664991855621,0.24762310087680817,0.7381090521812439,0.06168664991855621,0.08567779511213303,0.2988619804382324,0.6214499473571777,0.3300289511680603,0.14740495383739471
74,0.06638327986001968,0.545258641242981,0.31104597449302673,0.06638327986001968,0.29454687237739563,0.6914219856262207,0.06638327986001968,0.10291086137294769,0.3500354290008545,0.5790250301361084,0.3407863974571228,0.12685039639472961
75,0.09082560241222382,0.6786289811134338,0.2222646325826645,0.09082560241222382,0.43566539883613586,0.5429238080978394,0.09082560241222382,0.14792515337467194,0.5044613480567932,0.36985933780670166,0.2891826927661896,0.09743615984916687
76,0.06953329592943192,0.6391663551330566,0.22463597357273102,0.06953329592943192,0.3519507050514221,0.6307598948478699,0.06953329592943192,0.10574030131101608,0.4302506148815155,0.47167375683784485,0.3558226227760315,0.09243690222501755
77,0.05576533079147339,0.5633093118667603,0.2504795491695404,0.05576533079147339,0.2876056134700775,0.6986556649208069,0.05576533079147339,0.0881030261516571,0.3579048812389374,0.5687023997306824,0.37058931589126587,0.08745379000902176
78,0.054436568170785904,0.5047014355659485,0.3341774642467499,0.054436568170785904,0.2692476212978363,0.7178115248680115,0.054436568170785904,0.08773636817932129,0.3264511823654175,0.5878841876983643,0.3162444233894348,0.14449501037597656
79,0.05552441254258156,0.5165422558784485,0.32168281078338623,0.05552441254258156,0.2743171155452728,0.7123918533325195,0.05552441254258156,0.08594005554914474,0.3339942991733551,0.5728411674499512,0.32210758328437805,0.13550858199596405
80,0.08277308940887451,0.6617307662963867,0.23717768490314484,0.08277308940887451,0.39911508560180664,0.5805073976516724,0.08277308940887451,0.14361335337162018,0.5058920383453369,0.3752245008945465,0.3070646822452545,0.10422923415899277
81,0.06378469616174698,0.6287747025489807,0.2354552447795868,0.06378469616174698,0.3221685290336609,0.661167323589325,0.06378469616174698,0.10135991871356964,0.4434623420238495,0.46396148204803467,0.37067911028862,0.09859992563724518
82,0.053591854870319366,0.5459415316581726,0.26953428983688354,0.053591854870319366,0.264920175075531,0.7210795283317566,0.053591854870319366,0.08619597554206848,0.3583187758922577,0.5671858787536621,0.35466140508651733,0.09911085665225983
83,0.05124295502901077,0.49105992913246155,0.35042136907577515,0.05124295502901077,0.24769213795661926,0.7393402457237244,0.05124295502901077,0.08262382447719574,0.32800477743148804,0.5954340100288391,0.3074961304664612,0.15108659863471985
84,0.044445160776376724,0.4837379455566406,0.3533809185028076,0.044445160776376724,0.22994495928287506,0.7586655020713806,0.044445160776376724,0.07198534160852432,0.31783291697502136,0.6006403565406799,0.3210768699645996,0.15400376915931702
85,0.07356919348239899,0.7161121368408203,0.17458075284957886,0.07356919348239899,0.4083281457424164,0.5731081962585449,0.07356919348239899,0.1354387253522873,0.5727245211601257,0.3675125241279602,0.3622663617134094,0.07243040949106216
86,0.06154181808233261,0.6849038004875183,0.1202695220708847,0.06154181808233261,0.32381218671798706,0.6588554382324219,0.06154181808233261,0.09483698010444641,0.5132245421409607,0.48155537247657776,0.4632038474082947,0.036769479513168335
87,0.04293042793869972,0.5155208706855774,0.2370033860206604,0.04293042793869972,0.2275528758764267,0.7600224614143372,0.04293042793869972,0.06527506560087204,0.36391153931617737,0.6286724805831909,0.4008408486843109,0.05638468265533447
88,0.03792693093419075,0.48529431223869324,0.3031236231327057,0.03792693093419075,0.21849700808525085,0.7714335918426514,0.03792693093419075,0.06430595368146896,0.3477206528186798,0.6337759494781494,0.36696189641952515,0.11719796806573868
89,0.06179476156830788,0.44538795948028564,0.36751270294189453,0.06179476156830788,0.21234427392482758,0.7694278359413147,0.06179476156830788,0.07366454601287842,0.3100399971008301,0.603351891040802,0.3203085958957672,0.12756380438804626
90,0.07693151384592056,0.6111593842506409,0.2501521408557892,0.07693151384592056,0.34294605255126953,0.6367688775062561,0.07693151384592056,0.11817152798175812,0.48927533626556396,0.44844117760658264,0.3536449670791626,0.10301223397254944
91,0.0559106282889843,0.557755708694458,0.24869494140148163,0.0559106282889843,0.25742340087890625,0.7273275852203369,0.0559106282889843,0.08126825839281082,0.4368695318698883,0.5400814414024353,0.4326542615890503,0.09560053795576096
92,0.041112270206213,0.4317597448825836,0.32669955492019653,0.041112270206213,0.18777994811534882,0.8006408214569092,0.041112270206213,0.05777493491768837,0.3233843147754669,0.6552068591117859,0.40511754155158997,0.09770427644252777
93,0.037726275622844696,0.3799726366996765,0.418623685836792,0.037726275622844696,0.16891255974769592,0.8207760453224182,0.037726275622844696,0.0529589019715786,0.2850193381309509,0.6759984493255615,0.34351828694343567,0.17915290594100952
94,0.035611364990472794,0.3830287456512451,0.4144010543823242,0.035611364990472794,0.16189368069171906,0.8280841112136841,0.035611364990472794,0.04924464970827103,0.2894774079322815,0.6646279692649841,0.35481056571006775,0.1779268980026245
95,0.07973681390285492,0.6086498498916626,0.2695419490337372,0.07973681390285492,0.37382715940475464,0.6051371097564697,0.07973681390285492,0.11050665378570557,0.4810880422592163,0.44979023933410645,0.30423420667648315,0.11779946833848953
96,0.058757588267326355,0.568074107170105,0.2515946626663208,0.058757588267326355,0.27621355652809143,0.7075369358062744,0.058757588267326355,0.07728701829910278,0.4390421509742737,0.5552398562431335,0.4100198745727539,0.10066112875938416
97,0.04897836223244667,0.44538599252700806,0.32495230436325073,0.04897836223244667,0.21684448421001434,0.7694442868232727,0.04897836223244667,0.061914872378110886,0.3391944169998169,0.642240047454834,0.38431215286254883,0.11210998892784119
98,0.041172005236148834,0.39584213495254517,0.4077584445476532,0.041172005236148834,0.18906980752944946,0.7996394038200378,0.041172005236148834,0.05291557312011719,0.29949951171875,0.6782883405685425,0.33761563897132874,0.18919092416763306
99,0.045149631798267365,0.41423118114471436,0.3910224437713623,0.045149631798267365,0.20441395044326782,0.7830677628517151,0.045149631798267365,0.058200035244226456,0.31672123074531555,0.6454745531082153,0.3407326638698578,0.17535258829593658
100,0.07548542320728302,0.6294192671775818,0.24799750745296478,0.07548542320728302,0.38589000701904297,0.5933569073677063,0.07548542320728302,0.09015464037656784,0.4698120057582855,0.4692036211490631,0.299818754196167,0.1059442013502121
101,0.0552455335855484,0.5746152997016907,0.2564641833305359,0.0552455335855484,0.2728261947631836,0.711548388004303,0.0552455335855484,0.06317229568958282,0.40280428528785706,0.5855265855789185,0.38435354828834534,0.10477469116449356
102,0.04256170988082886,0.45502734184265137,0.3156989812850952,0.04256170988082886,0.21197041869163513,0.7759062051773071,0.04256170988082886,0.048222124576568604,0.31622520089149475,0.668754518032074,0.3549380898475647,0.10812140256166458
103,0.0415516123175621,0.4253154993057251,0.37419062852859497,0.0415516123175621,0.205182746052742,0.7832099795341492,0.0415516123175621,0.047416556626558304,0.29710885882377625,0.683905839920044,0.317805677652359,0.16480238735675812
104,0.041889313608407974,0.4299715459346771,0.3707756996154785,0.041889313608407974,0.2126430869102478,0.7756310105323792,0.041889313608407974,0.04880087822675705,0.30306899547576904,0.6601064205169678,0.3139307498931885,0.1607479751110077
105,0.06458936631679535,0.6253408789634705,0.2628302574157715,0.06458936631679535,0.35532158613204956,0.6263211369514465,0.06458936631679535,0.06880936026573181,0.41728588938713074,0.5064855217933655,0.31526628136634827,0.10868505388498306
106,0.045721471309661865,0.5749577879905701,0.2788168787956238,0.045721471309661865,0.23702439665794373,0.749583899974823,0.045721471309661865,0.04591897502541542,0.3369487226009369,0.6295337080955505,0.3961685299873352,0.10680346935987473
107,0.03630652651190758,0.4464009404182434,0.37036675214767456,0.03630652651190758,0.17733056843280792,0.8118266463279724,0.03630652651190758,0.03491588681936264,0.2573976516723633,0.7121562957763672,0.3264342248439789,0.11313426494598389
108,0.03286546468734741,0.4069623351097107,0.4366253614425659,0.03286546468734741,0.17071625590324402,0.8198473453521729,0.03286546468734741,0.03339265659451485,0.23987621068954468,0.7251502871513367,0.2877739667892456,0.1843300461769104
109,0.0370129756629467,0.4414462447166443,0.40354123711586,0.0370129756629467,0.19340893626213074,0.7958160042762756,0.0370129756629467,0.03746308013796806,0.264156699180603,0.6955897212028503,0.29910072684288025,0.17887869477272034
110,0.08055872470140457,0.6491158604621887,0.23436979949474335,0.08055872470140457,0.4274199604988098,0.5489580035209656,0.08055872470140457,0.07823779433965683,0.4404155910015106,0.4457170367240906,0.2615949213504791,0.09282133728265762
111,0.051741212606430054,0.569946825504303,0.27349522709846497,0.051741212606430054,0.2841666042804718,0.7005046010017395,0.051741212606430054,0.05005611479282379,0.3227979242801666,0.5929493308067322,0.34614071249961853,0.10562241822481155
112,0.026650957763195038,0.41840875148773193,0.3808780312538147,0.026650957763195038,0.19111432135105133,0.8016312122344971,0.026650957763195038,0.029489481821656227,0.22993195056915283,0.7024854421615601,0.28588056564331055,0.12436968088150024
113,0.03023342415690422,0.39389193058013916,0.4297758638858795,0.03023342415690422,0.18929582834243774,0.8021010756492615,0.03023342415690422,0.03095865808427334,0.22347238659858704,0.7145854830741882,0.2589963376522064,0.20452578365802765
114,0.03639581426978111,0.41903331875801086,0.4034365713596344,0.03639581426978111,0.20869755744934082,0.7805758118629456,0.03639581426978111,0.03535297513008118,0.23982317745685577,0.6940849423408508,0.2632126212120056,0.18126359581947327
115,0.06843128800392151,0.5962778925895691,0.3054533898830414,0.06843128800392151,0.4294707477092743,0.550858199596405,0.06843128800392151,0.0678088590502739,0.44415906071662903,0.41158589720726013,0.21491190791130066,0.12874697148799896
116,0.054841600358486176,0.5650983452796936,0.3009603023529053,0.054841600358486176,0.3268519639968872,0.6571512818336487,0.054841600358486176,0.052789513021707535,0.35172685980796814,0.541809618473053,0.31080910563468933,0.10968786478042603
117,0.04333607479929924,0.44915446639060974,0.3999084234237671,0.04333607479929924,0.24460728466510773,0.7425500154495239,0.04333607479929924,0.04071792960166931,0.2661971151828766,0.6492427587509155,0.2702752947807312,0.1143689751625061
118,0.03766098618507385,0.40821877121925354,0.4602193534374237,0.03766098618507385,0.2260151356458664,0.7630268335342407,0.03766098618507385,0.0364147424697876,0.24792030453681946,0.6723752617835999,0.2427360564470291,0.2162306159734726
119,0.03861384093761444,0.42381027340888977,0.44148579239845276,0.03861384093761444,0.23576661944389343,0.7529564499855042,0.03861384093761444,0.037080347537994385,0.2576712369918823,0.6579782962799072,0.24997130036354065,0.1946815550327301
120,0.06786598265171051,0.6017946600914001,0.2792509198188782,0.06786598265171051,0.4433797001838684,0.5365535020828247,0.06786598265171051,0.06292851269245148,0.4725656509399414,0.3971240520477295,0.23099802434444427,0.1176435798406601
121,0.0497039370238781,0.5153281092643738,0.3073953688144684,0.0497039370238781,0.32571718096733093,0.6595547795295715,0.0497039370238781,0.045873116701841354,0.3529123365879059,0.5364309549331665,0.3138355612754822,0.11495499312877655
122,0.04149060696363449,0.43145304918289185,0.39174553751945496,0.04149060696363449,0.25196927785873413,0.7354314923286438,0.04149060696363449,0.03679390996694565,0.2767585813999176,0.6494632363319397,0.30086249113082886,0.09932594001293182
123,0.03684269264340401,0.3830335736274719,0.4655607342720032,0.03684269264340401,0.22874736785888672,0.7603166103363037,0.03684269264340401,0.03358861804008484,0.25175559520721436,0.6604338884353638,0.25633442401885986,0.18355627357959747
124,0.037553850561380386,0.3902711570262909,0.45335209369659424,0.037553850561380386,0.23046524822711945,0.7583199143409729,0.037553850561380386,0.033639658242464066,0.2520521879196167,0.6620508432388306,0.2677840292453766,0.1735834777355194
125,0.061279721558094025,0.5587672591209412,0.2859784662723541,0.061279721558094025,0.41770270466804504,0.5640137791633606,0.061279721558094025,0.054596852511167526,0.45961976051330566,0.41684794425964355,0.24650700390338898,0.11996571719646454
126,0.04755237698554993,0.4518083930015564,0.3006279766559601,0.04755237698554993,0.3057774305343628,0.679717481136322,0.04755237698554993,0.04106465354561806,0.3387576639652252,0.5571048855781555,0.33021280169487,0.1111757680773735
